Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Nacionalitat,Nombre
2016,7,Horta-Guinardó,41,la Vall d'Hebron,2 espanyols,701
2016,7,Horta-Guinardó,42,la Clota,2 espanyols,81
2016,7,Horta-Guinardó,43,Horta,2 espanyols,3163
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2 espanyols,3169
2016,8,Nou Barris,45,Porta,2 espanyols,3281
2016,8,Nou Barris,46,el Turó de la Peira,2 espanyols,1798
2016,8,Nou Barris,47,Can Peguera,2 espanyols,276
2016,8,Nou Barris,48,la Guineueta,2 espanyols,2007
2016,8,Nou Barris,49,Canyelles,2 espanyols,876
2016,8,Nou Barris,50,les Roquetes,2 espanyols,1670
2016,8,Nou Barris,51,Verdun,2 espanyols,1540
2016,8,Nou Barris,52,la Prosperitat,2 espanyols,3403
2016,8,Nou Barris,53,la Trinitat Nova,2 espanyols,799
2016,8,Nou Barris,54,Torre Baró,2 espanyols,224
2016,8,Nou Barris,55,Ciutat Meridiana,2 espanyols,1038
2016,8,Nou Barris,56,Vallbona,2 espanyols,115
2016,9,Sant Andreu,57,la Trinitat Vella,2 espanyols,926
2016,9,Sant Andreu,58,Baró de Viver,2 espanyols,251
2016,9,Sant Andreu,59,el Bon Pastor,2 espanyols,1244
2016,9,Sant Andreu,60,Sant Andreu,2 espanyols,7100
2016,9,Sant Andreu,61,la Sagrera,2 espanyols,3690
2016,9,Sant Andreu,62,el Congrés i els Indians,2 espanyols,1721
2016,9,Sant Andreu,63,Navas,2 espanyols,2710
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,2 espanyols,4688
2016,10,Sant Martí,65,el Clot,2 espanyols,2995
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,2 espanyols,1638
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,2 espanyols,826
2016,10,Sant Martí,68,el Poblenou,2 espanyols,3439
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,2 espanyols,1364
2016,10,Sant Martí,70,el Besòs i el Maresme,2 espanyols,2346
2016,10,Sant Martí,71,Provençals del Poblenou,2 espanyols,2274
2016,10,Sant Martí,72,Sant Martí de Provençals,2 espanyols,3212
2016,10,Sant Martí,73,la Verneda i la Pau,2 espanyols,3700
2016,1,Ciutat Vella,1,el Raval,3 espanyols,1563
2016,1,Ciutat Vella,2,el Barri Gòtic,3 espanyols,567
2016,1,Ciutat Vella,3,la Barceloneta,3 espanyols,723
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3 espanyols,896
2016,2,Eixample,5,el Fort Pienc,3 espanyols,2161
2016,2,Eixample,6,la Sagrada Família,3 espanyols,3443
2016,2,Eixample,7,la Dreta de l'Eixample,3 espanyols,2582
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,3 espanyols,2562
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,3 espanyols,3852
2016,2,Eixample,10,Sant Antoni,3 espanyols,2460
2016,3,Sants-Montjuïc,11,el Poble Sec,3 espanyols,2247
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3 espanyols,61
2016,3,Sants-Montjuïc,13,la Marina de Port,3 espanyols,2299
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,3 espanyols,712
2016,3,Sants-Montjuïc,15,Hostafrancs,3 espanyols,1078
2016,3,Sants-Montjuïc,16,la Bordeta,3 espanyols,1501
2016,3,Sants-Montjuïc,17,Sants - Badal,3 espanyols,1747
2016,3,Sants-Montjuïc,18,Sants,3 espanyols,2768
2016,4,Les Corts,19,les Corts,3 espanyols,3340
2016,4,Les Corts,20,la Maternitat i Sant Ramon,3 espanyols,1845
2016,4,Les Corts,21,Pedralbes,3 espanyols,702
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3 espanyols,291
2016,5,Sarrià-Sant Gervasi,23,Sarrià,3 espanyols,1475
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,3 espanyols,850
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,3 espanyols,1497
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,3 espanyols,2808
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,3 espanyols,1844
2016,6,Gràcia,28,Vallcarca i els Penitents,3 espanyols,1072
2016,6,Gràcia,29,el Coll,3 espanyols,542
2016,6,Gràcia,30,la Salut,3 espanyols,900
2016,6,Gràcia,31,la Vila de Gràcia,3 espanyols,3068
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3 espanyols,2503
2016,7,Horta-Guinardó,33,el Baix Guinardó,3 espanyols,1884
2016,7,Horta-Guinardó,34,Can Baró,3 espanyols,650
2016,7,Horta-Guinardó,35,el Guinardó,3 espanyols,2634
2016,7,Horta-Guinardó,36,la Font d'en Fargues,3 espanyols,750
2016,7,Horta-Guinardó,37,el Carmel,3 espanyols,2495
2016,7,Horta-Guinardó,38,la Teixonera,3 espanyols,867
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,3 espanyols,508
2016,7,Horta-Guinardó,40,Montbau,3 espanyols,326
2016,7,Horta-Guinardó,41,la Vall d'Hebron,3 espanyols,463
2016,7,Horta-Guinardó,42,la Clota,3 espanyols,53
2016,7,Horta-Guinardó,43,Horta,3 espanyols,1970
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3 espanyols,1973
2016,8,Nou Barris,45,Porta,3 espanyols,1851
2016,8,Nou Barris,46,el Turó de la Peira,3 espanyols,929
2016,8,Nou Barris,47,Can Peguera,3 espanyols,159
2016,8,Nou Barris,48,la Guineueta,3 espanyols,1221
2016,8,Nou Barris,49,Canyelles,3 espanyols,644
2016,8,Nou Barris,50,les Roquetes,3 espanyols,1058
2016,8,Nou Barris,51,Verdun,3 espanyols,833
2016,8,Nou Barris,52,la Prosperitat,3 espanyols,2004
2016,8,Nou Barris,53,la Trinitat Nova,3 espanyols,467
2016,8,Nou Barris,54,Torre Baró,3 espanyols,171
2016,8,Nou Barris,55,Ciutat Meridiana,3 espanyols,596
2016,8,Nou Barris,56,Vallbona,3 espanyols,86
2016,9,Sant Andreu,57,la Trinitat Vella,3 espanyols,619
2016,9,Sant Andreu,58,Baró de Viver,3 espanyols,182
2016,9,Sant Andreu,59,el Bon Pastor,3 espanyols,877
2016,9,Sant Andreu,60,Sant Andreu,3 espanyols,4832
2016,9,Sant Andreu,61,la Sagrera,3 espanyols,2298
2016,9,Sant Andreu,62,el Congrés i els Indians,3 espanyols,1028
2016,9,Sant Andreu,63,Navas,3 espanyols,1673
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,3 espanyols,2816
2016,10,Sant Martí,65,el Clot,3 espanyols,1997
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,3 espanyols,1028
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,3 espanyols,685
2016,10,Sant Martí,68,el Poblenou,3 espanyols,2320
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,3 espanyols,964
2016,10,Sant Martí,70,el Besòs i el Maresme,3 espanyols,1396
2016,10,Sant Martí,71,Provençals del Poblenou,3 espanyols,1690
2016,10,Sant Martí,72,Sant Martí de Provençals,3 espanyols,2028
2016,10,Sant Martí,73,la Verneda i la Pau,3 espanyols,2245
2016,1,Ciutat Vella,1,el Raval,4 espanyols o més,1415
2016,1,Ciutat Vella,2,el Barri Gòtic,4 espanyols o més,458
2016,1,Ciutat Vella,3,la Barceloneta,4 espanyols o més,596
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4 espanyols o més,694
2016,2,Eixample,5,el Fort Pienc,4 espanyols o més,1749
2016,2,Eixample,6,la Sagrada Família,4 espanyols o més,2869
2016,2,Eixample,7,la Dreta de l'Eixample,4 espanyols o més,2661
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,4 espanyols o més,2405
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,4 espanyols o més,3446
2016,2,Eixample,10,Sant Antoni,4 espanyols o més,1935
2016,3,Sants-Montjuïc,11,el Poble Sec,4 espanyols o més,1730
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,4 espanyols o més,98
2016,3,Sants-Montjuïc,13,la Marina de Port,4 espanyols o més,2152
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,4 espanyols o més,560
2016,3,Sants-Montjuïc,15,Hostafrancs,4 espanyols o més,818
2016,3,Sants-Montjuïc,16,la Bordeta,4 espanyols o més,1131
2016,3,Sants-Montjuïc,17,Sants - Badal,4 espanyols o més,1335
2016,3,Sants-Montjuïc,18,Sants,4 espanyols o més,2334
2016,4,Les Corts,19,les Corts,4 espanyols o més,3255
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4 espanyols o més,1739
2016,4,Les Corts,21,Pedralbes,4 espanyols o més,987
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4 espanyols o més,410
2016,5,Sarrià-Sant Gervasi,23,Sarrià,4 espanyols o més,2198
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,4 espanyols o més,1737
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,4 espanyols o més,2351
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,4 espanyols o més,3972
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,4 espanyols o més,2227
2016,6,Gràcia,28,Vallcarca i els Penitents,4 espanyols o més,1044
2016,6,Gràcia,29,el Coll,4 espanyols o més,473
2016,6,Gràcia,30,la Salut,4 espanyols o més,876
2016,6,Gràcia,31,la Vila de Gràcia,4 espanyols o més,2588
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4 espanyols o més,2095
2016,7,Horta-Guinardó,33,el Baix Guinardó,4 espanyols o més,1528
2016,7,Horta-Guinardó,34,Can Baró,4 espanyols o més,551
2016,7,Horta-Guinardó,35,el Guinardó,4 espanyols o més,2187
2016,7,Horta-Guinardó,36,la Font d'en Fargues,4 espanyols o més,801
2016,7,Horta-Guinardó,37,el Carmel,4 espanyols o més,1966
2016,7,Horta-Guinardó,38,la Teixonera,4 espanyols o més,710
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,4 espanyols o més,409
2016,7,Horta-Guinardó,40,Montbau,4 espanyols o més,296
2016,7,Horta-Guinardó,41,la Vall d'Hebron,4 espanyols o més,403
2016,7,Horta-Guinardó,42,la Clota,4 espanyols o més,24
2016,7,Horta-Guinardó,43,Horta,4 espanyols o més,1866
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4 espanyols o més,1600
2016,8,Nou Barris,45,Porta,4 espanyols o més,1307
2016,8,Nou Barris,46,el Turó de la Peira,4 espanyols o més,843
2016,8,Nou Barris,47,Can Peguera,4 espanyols o més,160
2016,8,Nou Barris,48,la Guineueta,4 espanyols o més,1056
2016,8,Nou Barris,49,Canyelles,4 espanyols o més,529
2016,8,Nou Barris,50,les Roquetes,4 espanyols o més,972
2016,8,Nou Barris,51,Verdun,4 espanyols o més,646
2016,8,Nou Barris,52,la Prosperitat,4 espanyols o més,1550
2016,8,Nou Barris,53,la Trinitat Nova,4 espanyols o més,445
2016,8,Nou Barris,54,Torre Baró,4 espanyols o més,235
2016,8,Nou Barris,55,Ciutat Meridiana,4 espanyols o més,567
2016,8,Nou Barris,56,Vallbona,4 espanyols o més,105
2016,9,Sant Andreu,57,la Trinitat Vella,4 espanyols o més,593
2016,9,Sant Andreu,58,Baró de Viver,4 espanyols o més,195
2016,9,Sant Andreu,59,el Bon Pastor,4 espanyols o més,1000
2016,9,Sant Andreu,60,Sant Andreu,4 espanyols o més,4059
2016,9,Sant Andreu,61,la Sagrera,4 espanyols o més,1785
2016,9,Sant Andreu,62,el Congrés i els Indians,4 espanyols o més,885
2016,9,Sant Andreu,63,Navas,4 espanyols o més,1401
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,4 espanyols o més,2126
2016,10,Sant Martí,65,el Clot,4 espanyols o més,1934
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,4 espanyols o més,831
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,4 espanyols o més,782
2016,10,Sant Martí,68,el Poblenou,4 espanyols o més,2315
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,4 espanyols o més,916
2016,10,Sant Martí,70,el Besòs i el Maresme,4 espanyols o més,1273
2016,10,Sant Martí,71,Provençals del Poblenou,4 espanyols o més,1402
2016,10,Sant Martí,72,Sant Martí de Provençals,4 espanyols o més,1730
2016,10,Sant Martí,73,la Verneda i la Pau,4 espanyols o més,1961
2016,1,Ciutat Vella,1,el Raval,1 estranger,3208
2016,1,Ciutat Vella,2,el Barri Gòtic,1 estranger,1433
2016,1,Ciutat Vella,3,la Barceloneta,1 estranger,1284
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1 estranger,2215
2016,2,Eixample,5,el Fort Pienc,1 estranger,1427
2016,2,Eixample,6,la Sagrada Família,1 estranger,2274
2016,2,Eixample,7,la Dreta de l'Eixample,1 estranger,2687
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1 estranger,2458
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,1 estranger,2591
2016,2,Eixample,10,Sant Antoni,1 estranger,1930
2016,3,Sants-Montjuïc,11,el Poble Sec,1 estranger,2287
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1 estranger,24
2016,3,Sants-Montjuïc,13,la Marina de Port,1 estranger,786
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,1 estranger,434
2016,3,Sants-Montjuïc,15,Hostafrancs,1 estranger,750
2016,3,Sants-Montjuïc,16,la Bordeta,1 estranger,532
2016,3,Sants-Montjuïc,17,Sants - Badal,1 estranger,862
2016,3,Sants-Montjuïc,18,Sants,1 estranger,1686
2016,4,Les Corts,19,les Corts,1 estranger,1436
2016,4,Les Corts,20,la Maternitat i Sant Ramon,1 estranger,706
2016,4,Les Corts,21,Pedralbes,1 estranger,413
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1 estranger,187
2016,5,Sarrià-Sant Gervasi,23,Sarrià,1 estranger,912
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,1 estranger,477
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1 estranger,924
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1 estranger,1994
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1 estranger,1371
2016,6,Gràcia,28,Vallcarca i els Penitents,1 estranger,640
2016,6,Gràcia,29,el Coll,1 estranger,294
2016,6,Gràcia,30,la Salut,1 estranger,529
2016,6,Gràcia,31,la Vila de Gràcia,1 estranger,3165
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,1 estranger,1397
2016,7,Horta-Guinardó,33,el Baix Guinardó,1 estranger,899
2016,7,Horta-Guinardó,34,Can Baró,1 estranger,338
2016,7,Horta-Guinardó,35,el Guinardó,1 estranger,1302
2016,7,Horta-Guinardó,36,la Font d'en Fargues,1 estranger,184
2016,7,Horta-Guinardó,37,el Carmel,1 estranger,846
2016,7,Horta-Guinardó,38,la Teixonera,1 estranger,330
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,1 estranger,208
2016,7,Horta-Guinardó,40,Montbau,1 estranger,117
2016,7,Horta-Guinardó,41,la Vall d'Hebron,1 estranger,110
2016,7,Horta-Guinardó,42,la Clota,1 estranger,13
2016,7,Horta-Guinardó,43,Horta,1 estranger,564
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1 estranger,664
2016,8,Nou Barris,45,Porta,1 estranger,598
2016,8,Nou Barris,46,el Turó de la Peira,1 estranger,490
2016,8,Nou Barris,47,Can Peguera,1 estranger,55
2016,8,Nou Barris,48,la Guineueta,1 estranger,268
2016,8,Nou Barris,49,Canyelles,1 estranger,79
2016,8,Nou Barris,50,les Roquetes,1 estranger,430
2016,8,Nou Barris,51,Verdun,1 estranger,332
2016,8,Nou Barris,52,la Prosperitat,1 estranger,595
2016,8,Nou Barris,53,la Trinitat Nova,1 estranger,201
2016,8,Nou Barris,54,Torre Baró,1 estranger,91
2016,8,Nou Barris,55,Ciutat Meridiana,1 estranger,325
2016,8,Nou Barris,56,Vallbona,1 estranger,35
2016,9,Sant Andreu,57,la Trinitat Vella,1 estranger,339
2016,9,Sant Andreu,58,Baró de Viver,1 estranger,72
2016,9,Sant Andreu,59,el Bon Pastor,1 estranger,258
2016,9,Sant Andreu,60,Sant Andreu,1 estranger,1190
2016,9,Sant Andreu,61,la Sagrera,1 estranger,788
2016,9,Sant Andreu,62,el Congrés i els Indians,1 estranger,393
2016,9,Sant Andreu,63,Navas,1 estranger,629
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,1 estranger,1476
2016,10,Sant Martí,65,el Clot,1 estranger,862
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1 estranger,674
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,1 estranger,498
2016,10,Sant Martí,68,el Poblenou,1 estranger,1507
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1 estranger,584
2016,10,Sant Martí,70,el Besòs i el Maresme,1 estranger,591
2016,10,Sant Martí,71,Provençals del Poblenou,1 estranger,602
2016,10,Sant Martí,72,Sant Martí de Provençals,1 estranger,616
2016,10,Sant Martí,73,la Verneda i la Pau,1 estranger,549
2016,1,Ciutat Vella,1,el Raval,2 estrangers,1656
2016,1,Ciutat Vella,2,el Barri Gòtic,2 estrangers,743
2016,1,Ciutat Vella,3,la Barceloneta,2 estrangers,670
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2 estrangers,1036
2016,2,Eixample,5,el Fort Pienc,2 estrangers,587
2016,2,Eixample,6,la Sagrada Família,2 estrangers,1002
2016,2,Eixample,7,la Dreta de l'Eixample,2 estrangers,944
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2 estrangers,914
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2 estrangers,991
2016,2,Eixample,10,Sant Antoni,2 estrangers,786
2016,3,Sants-Montjuïc,11,el Poble Sec,2 estrangers,1088
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,2 estrangers,9
2016,3,Sants-Montjuïc,13,la Marina de Port,2 estrangers,360
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,2 estrangers,186
2016,3,Sants-Montjuïc,15,Hostafrancs,2 estrangers,349
2016,3,Sants-Montjuïc,16,la Bordeta,2 estrangers,222
2016,3,Sants-Montjuïc,17,Sants - Badal,2 estrangers,322
2016,3,Sants-Montjuïc,18,Sants,2 estrangers,573
2016,4,Les Corts,19,les Corts,2 estrangers,438
2016,4,Les Corts,20,la Maternitat i Sant Ramon,2 estrangers,227
2016,4,Les Corts,21,Pedralbes,2 estrangers,132
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2 estrangers,51
2016,5,Sarrià-Sant Gervasi,23,Sarrià,2 estrangers,210
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,2 estrangers,154
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2 estrangers,232
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2 estrangers,524
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2 estrangers,435
2016,6,Gràcia,28,Vallcarca i els Penitents,2 estrangers,187
2016,6,Gràcia,29,el Coll,2 estrangers,115
