"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nacionalitat","Nombre"
2021,1,"Ciutat Vella",2,"el Barri Gòtic","2 espanyols",1091
2021,1,"Ciutat Vella",3,"la Barceloneta","2 espanyols",1307
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","2 espanyols",1740
2021,2,"Eixample",5,"el Fort Pienc","2 espanyols",3231
2021,2,"Eixample",6,"la Sagrada Família","2 espanyols",5609
2021,2,"Eixample",7,"la Dreta de l'Eixample","2 espanyols",4083
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","2 espanyols",4234
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","2 espanyols",6588
2021,2,"Eixample",10,"Sant Antoni","2 espanyols",4195
2021,3,"Sants-Montjuïc",11,"el Poble Sec","2 espanyols",3703
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","2 espanyols",131
2021,3,"Sants-Montjuïc",13,"la Marina de Port","2 espanyols",3276
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","2 espanyols",1142
2021,3,"Sants-Montjuïc",15,"Hostafrancs","2 espanyols",1746
2021,3,"Sants-Montjuïc",16,"la Bordeta","2 espanyols",2348
2021,3,"Sants-Montjuïc",17,"Sants - Badal","2 espanyols",2923
2021,3,"Sants-Montjuïc",18,"Sants","2 espanyols",4558
2021,4,"Les Corts",19,"les Corts","2 espanyols",5319
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","2 espanyols",2723
2021,4,"Les Corts",21,"Pedralbes","2 espanyols",1033
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","2 espanyols",355
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","2 espanyols",2000
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","2 espanyols",1250
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","2 espanyols",2212
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","2 espanyols",4403
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","2 espanyols",2884
2021,6,"Gràcia",28,"Vallcarca i els Penitents","2 espanyols",1677
2021,6,"Gràcia",29,"el Coll","2 espanyols",816
2021,6,"Gràcia",30,"la Salut","2 espanyols",1460
2021,6,"Gràcia",31,"la Vila de Gràcia","2 espanyols",5146
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","2 espanyols",4044
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","2 espanyols",2959
2021,7,"Horta-Guinardó",34,"Can Baró","2 espanyols",1100
2021,7,"Horta-Guinardó",35,"el Guinardó","2 espanyols",4279
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","2 espanyols",1106
2021,7,"Horta-Guinardó",37,"el Carmel","2 espanyols",3766
2021,7,"Horta-Guinardó",38,"la Teixonera","2 espanyols",1441
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","2 espanyols",871
2021,7,"Horta-Guinardó",40,"Montbau","2 espanyols",603
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","2 espanyols",711
2021,7,"Horta-Guinardó",42,"la Clota","2 espanyols",65
2021,7,"Horta-Guinardó",43,"Horta","2 espanyols",3127
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","2 espanyols",3086
2021,8,"Nou Barris",45,"Porta","2 espanyols",3088
2021,8,"Nou Barris",46,"el Turó de la Peira","2 espanyols",1711
2021,8,"Nou Barris",47,"Can Peguera","2 espanyols",261
2021,8,"Nou Barris",48,"la Guineueta","2 espanyols",1934
2021,8,"Nou Barris",49,"Canyelles","2 espanyols",907
2021,8,"Nou Barris",50,"les Roquetes","2 espanyols",1668
2021,8,"Nou Barris",51,"Verdun","2 espanyols",1463
2021,8,"Nou Barris",52,"la Prosperitat","2 espanyols",3249
2021,8,"Nou Barris",53,"la Trinitat Nova","2 espanyols",768
2021,8,"Nou Barris",54,"Torre Baró","2 espanyols",252
2021,8,"Nou Barris",55,"Ciutat Meridiana","2 espanyols",1008
2021,8,"Nou Barris",56,"Vallbona","2 espanyols",134
2021,9,"Sant Andreu",57,"la Trinitat Vella","2 espanyols",907
2021,9,"Sant Andreu",58,"Baró de Viver","2 espanyols",262
2021,9,"Sant Andreu",59,"el Bon Pastor","2 espanyols",1190
2021,9,"Sant Andreu",60,"Sant Andreu","2 espanyols",7163
2021,9,"Sant Andreu",61,"la Sagrera","2 espanyols",3602
2021,9,"Sant Andreu",62,"el Congrés i els Indians","2 espanyols",1661
2021,9,"Sant Andreu",63,"Navas","2 espanyols",2547
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","2 espanyols",4515
2021,10,"Sant Martí",65,"el Clot","2 espanyols",2950
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","2 espanyols",1700
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","2 espanyols",825
2021,10,"Sant Martí",68,"el Poblenou","2 espanyols",3171
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","2 espanyols",1265
2021,10,"Sant Martí",70,"el Besòs i el Maresme","2 espanyols",2251
2021,10,"Sant Martí",71,"Provençals del Poblenou","2 espanyols",2276
2021,10,"Sant Martí",72,"Sant Martí de Provençals","2 espanyols",3141
2021,10,"Sant Martí",73,"la Verneda i la Pau","2 espanyols",3577
2021,1,"Ciutat Vella",1,"el Raval","3 espanyols",1457
2021,1,"Ciutat Vella",2,"el Barri Gòtic","3 espanyols",459
2021,1,"Ciutat Vella",3,"la Barceloneta","3 espanyols",588
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","3 espanyols",787
2021,2,"Eixample",5,"el Fort Pienc","3 espanyols",1970
2021,2,"Eixample",6,"la Sagrada Família","3 espanyols",3258
2021,2,"Eixample",7,"la Dreta de l'Eixample","3 espanyols",2398
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","3 espanyols",2366
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","3 espanyols",3538
2021,2,"Eixample",10,"Sant Antoni","3 espanyols",2248
2021,3,"Sants-Montjuïc",11,"el Poble Sec","3 espanyols",2029
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","3 espanyols",75
2021,3,"Sants-Montjuïc",13,"la Marina de Port","3 espanyols",2211
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","3 espanyols",649
2021,3,"Sants-Montjuïc",15,"Hostafrancs","3 espanyols",955
2021,3,"Sants-Montjuïc",16,"la Bordeta","3 espanyols",1436
2021,3,"Sants-Montjuïc",17,"Sants - Badal","3 espanyols",1620
2021,3,"Sants-Montjuïc",18,"Sants","3 espanyols",2645
2021,4,"Les Corts",19,"les Corts","3 espanyols",3173
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","3 espanyols",1683
2021,4,"Les Corts",21,"Pedralbes","3 espanyols",692
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","3 espanyols",296
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","3 espanyols",1379
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","3 espanyols",855
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","3 espanyols",1462
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","3 espanyols",2710
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","3 espanyols",1820
2021,6,"Gràcia",28,"Vallcarca i els Penitents","3 espanyols",1083
2021,6,"Gràcia",29,"el Coll","3 espanyols",519
2021,6,"Gràcia",30,"la Salut","3 espanyols",881
2021,6,"Gràcia",31,"la Vila de Gràcia","3 espanyols",2829
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","3 espanyols",2309
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","3 espanyols",1821
2021,7,"Horta-Guinardó",34,"Can Baró","3 espanyols",599
2021,7,"Horta-Guinardó",35,"el Guinardó","3 espanyols",2555
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","3 espanyols",732
2021,7,"Horta-Guinardó",37,"el Carmel","3 espanyols",2287
2021,7,"Horta-Guinardó",38,"la Teixonera","3 espanyols",854
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","3 espanyols",469
2021,7,"Horta-Guinardó",40,"Montbau","3 espanyols",312
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","3 espanyols",455
2021,7,"Horta-Guinardó",42,"la Clota","3 espanyols",63
2021,7,"Horta-Guinardó",43,"Horta","3 espanyols",1922
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","3 espanyols",1884
2021,8,"Nou Barris",45,"Porta","3 espanyols",1750
2021,8,"Nou Barris",46,"el Turó de la Peira","3 espanyols",930
2021,8,"Nou Barris",47,"Can Peguera","3 espanyols",155
2021,8,"Nou Barris",48,"la Guineueta","3 espanyols",1140
2021,8,"Nou Barris",49,"Canyelles","3 espanyols",569
2021,8,"Nou Barris",50,"les Roquetes","3 espanyols",1015
2021,8,"Nou Barris",51,"Verdun","3 espanyols",768
2021,8,"Nou Barris",52,"la Prosperitat","3 espanyols",1887
2021,8,"Nou Barris",53,"la Trinitat Nova","3 espanyols",453
2021,8,"Nou Barris",54,"Torre Baró","3 espanyols",175
2021,8,"Nou Barris",55,"Ciutat Meridiana","3 espanyols",627
2021,8,"Nou Barris",56,"Vallbona","3 espanyols",81
2021,9,"Sant Andreu",57,"la Trinitat Vella","3 espanyols",575
2021,9,"Sant Andreu",58,"Baró de Viver","3 espanyols",170
2021,9,"Sant Andreu",59,"el Bon Pastor","3 espanyols",885
2021,9,"Sant Andreu",60,"Sant Andreu","3 espanyols",4701
2021,9,"Sant Andreu",61,"la Sagrera","3 espanyols",2142
2021,9,"Sant Andreu",62,"el Congrés i els Indians","3 espanyols",1020
2021,9,"Sant Andreu",63,"Navas","3 espanyols",1605
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","3 espanyols",2558
2021,10,"Sant Martí",65,"el Clot","3 espanyols",1905
