Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Nacionalitat,Nombre
2019,2,Eixample,6,la Sagrada Família,2 espanyols,5787
2019,2,Eixample,7,la Dreta de l'Eixample,2 espanyols,4199
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2 espanyols,4352
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2 espanyols,6605
2019,2,Eixample,10,Sant Antoni,2 espanyols,4232
2019,3,Sants-Montjuïc,11,el Poble Sec,2 espanyols,3788
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,2 espanyols,114
2019,3,Sants-Montjuïc,13,la Marina de Port,2 espanyols,3284
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,2 espanyols,1159
2019,3,Sants-Montjuïc,15,Hostafrancs,2 espanyols,1756
2019,3,Sants-Montjuïc,16,la Bordeta,2 espanyols,2367
2019,3,Sants-Montjuïc,17,Sants - Badal,2 espanyols,2945
2019,3,Sants-Montjuïc,18,Sants,2 espanyols,4655
2019,4,Les Corts,19,les Corts,2 espanyols,5418
2019,4,Les Corts,20,la Maternitat i Sant Ramon,2 espanyols,2783
2019,4,Les Corts,21,Pedralbes,2 espanyols,996
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2 espanyols,367
2019,5,Sarrià-Sant Gervasi,23,Sarrià,2 espanyols,2037
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,2 espanyols,1284
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2 espanyols,2224
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2 espanyols,4457
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2 espanyols,2917
2019,6,Gràcia,28,Vallcarca i els Penitents,2 espanyols,1703
2019,6,Gràcia,29,el Coll,2 espanyols,840
2019,6,Gràcia,30,la Salut,2 espanyols,1483
2019,6,Gràcia,31,la Vila de Gràcia,2 espanyols,5309
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2 espanyols,4058
2019,7,Horta-Guinardó,33,el Baix Guinardó,2 espanyols,3056
2019,7,Horta-Guinardó,34,Can Baró,2 espanyols,1091
2019,7,Horta-Guinardó,35,el Guinardó,2 espanyols,4370
2019,7,Horta-Guinardó,36,la Font d'en Fargues,2 espanyols,1102
2019,7,Horta-Guinardó,37,el Carmel,2 espanyols,3808
2019,7,Horta-Guinardó,38,la Teixonera,2 espanyols,1432
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,2 espanyols,898
