Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Nacionalitat,Nombre
2018,2,Eixample,6,la Sagrada Família,2 espanyols,5885
2018,2,Eixample,7,la Dreta de l'Eixample,2 espanyols,4232
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2 espanyols,4450
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2 espanyols,6599
2018,2,Eixample,10,Sant Antoni,2 espanyols,4270
2018,3,Sants-Montjuïc,11,el Poble Sec,2 espanyols,3882
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,2 espanyols,109
2018,3,Sants-Montjuïc,13,la Marina de Port,2 espanyols,3302
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,2 espanyols,1153
2018,3,Sants-Montjuïc,15,Hostafrancs,2 espanyols,1729
2018,3,Sants-Montjuïc,16,la Bordeta,2 espanyols,2312
2018,3,Sants-Montjuïc,17,Sants - Badal,2 espanyols,2927
2018,3,Sants-Montjuïc,18,Sants,2 espanyols,4695
2018,4,Les Corts,19,les Corts,2 espanyols,5412
2018,4,Les Corts,20,la Maternitat i Sant Ramon,2 espanyols,2794
2018,4,Les Corts,21,Pedralbes,2 espanyols,984
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2 espanyols,356
2018,5,Sarrià-Sant Gervasi,23,Sarrià,2 espanyols,2094
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,2 espanyols,1296
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2 espanyols,2201
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2 espanyols,4494
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2 espanyols,2926
2018,6,Gràcia,28,Vallcarca i els Penitents,2 espanyols,1728
2018,6,Gràcia,29,el Coll,2 espanyols,853
2018,6,Gràcia,30,la Salut,2 espanyols,1498
2018,6,Gràcia,31,la Vila de Gràcia,2 espanyols,5437
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2 espanyols,4114
2018,7,Horta-Guinardó,33,el Baix Guinardó,2 espanyols,3053
2018,7,Horta-Guinardó,34,Can Baró,2 espanyols,1084
2018,7,Horta-Guinardó,35,el Guinardó,2 espanyols,4403
2018,7,Horta-Guinardó,36,la Font d'en Fargues,2 espanyols,1112
2018,7,Horta-Guinardó,37,el Carmel,2 espanyols,3790
2018,7,Horta-Guinardó,38,la Teixonera,2 espanyols,1437
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,2 espanyols,908
2018,7,Horta-Guinardó,40,Montbau,2 espanyols,656
2018,7,Horta-Guinardó,41,la Vall d'Hebron,2 espanyols,725
2018,7,Horta-Guinardó,42,la Clota,2 espanyols,76
2018,7,Horta-Guinardó,43,Horta,2 espanyols,3128
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2 espanyols,3158
2018,8,Nou Barris,45,Porta,2 espanyols,3168
2018,8,Nou Barris,46,el Turó de la Peira,2 espanyols,1780
2018,8,Nou Barris,47,Can Peguera,2 espanyols,272
2018,8,Nou Barris,48,la Guineueta,2 espanyols,2001
2018,8,Nou Barris,49,Canyelles,2 espanyols,934
2018,8,Nou Barris,50,les Roquetes,2 espanyols,1651
2018,8,Nou Barris,51,Verdun,2 espanyols,1518
2018,8,Nou Barris,52,la Prosperitat,2 espanyols,3317
2018,8,Nou Barris,53,la Trinitat Nova,2 espanyols,781
2018,8,Nou Barris,54,Torre Baró,2 espanyols,221
2018,8,Nou Barris,55,Ciutat Meridiana,2 espanyols,1033
2018,8,Nou Barris,56,Vallbona,2 espanyols,122
2018,9,Sant Andreu,57,la Trinitat Vella,2 espanyols,904
2018,9,Sant Andreu,58,Baró de Viver,2 espanyols,254
2018,9,Sant Andreu,59,el Bon Pastor,2 espanyols,1223
2018,9,Sant Andreu,60,Sant Andreu,2 espanyols,7189
2018,9,Sant Andreu,61,la Sagrera,2 espanyols,3651
2018,9,Sant Andreu,62,el Congrés i els Indians,2 espanyols,1656
2018,9,Sant Andreu,63,Navas,2 espanyols,2680
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,2 espanyols,4526
2018,10,Sant Martí,65,el Clot,2 espanyols,2983
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,2 espanyols,1637
