"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Nacionalitat","Nombre"
2020,1,"Ciutat Vella",1,"el Raval","1 espanyol",5893
2020,1,"Ciutat Vella",2,"el Barri Gòtic","1 espanyol",2234
2020,1,"Ciutat Vella",3,"la Barceloneta","1 espanyol",2357
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","1 espanyol",3653
2020,2,"Eixample",5,"el Fort Pienc","1 espanyol",4128
2020,2,"Eixample",6,"la Sagrada Família","1 espanyol",7572
2020,2,"Eixample",7,"la Dreta de l'Eixample","1 espanyol",6166
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","1 espanyol",6405
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","1 espanyol",8492
2020,2,"Eixample",10,"Sant Antoni","1 espanyol",5783
2020,3,"Sants-Montjuïc",11,"el Poble Sec","1 espanyol",5478
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","1 espanyol",194
2020,3,"Sants-Montjuïc",13,"la Marina de Port","1 espanyol",3533
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","1 espanyol",1474
2020,3,"Sants-Montjuïc",15,"Hostafrancs","1 espanyol",2224
2020,3,"Sants-Montjuïc",16,"la Bordeta","1 espanyol",2367
2020,3,"Sants-Montjuïc",17,"Sants - Badal","1 espanyol",3247
2020,3,"Sants-Montjuïc",18,"Sants","1 espanyol",6094
2020,4,"Les Corts",19,"les Corts","1 espanyol",6017
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","1 espanyol",2905
2020,4,"Les Corts",21,"Pedralbes","1 espanyol",1093
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","1 espanyol",381
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","1 espanyol",2446
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","1 espanyol",1379
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","1 espanyol",2716
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","1 espanyol",5913
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","1 espanyol",4161
2020,6,"Gràcia",28,"Vallcarca i els Penitents","1 espanyol",2153
2020,6,"Gràcia",29,"el Coll","1 espanyol",1054
2020,6,"Gràcia",30,"la Salut","1 espanyol",1824
2020,6,"Gràcia",31,"la Vila de Gràcia","1 espanyol",8633
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","1 espanyol",5095
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","1 espanyol",3648
2020,7,"Horta-Guinardó",34,"Can Baró","1 espanyol",1268
2020,7,"Horta-Guinardó",35,"el Guinardó","1 espanyol",5260
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","1 espanyol",1022
2020,7,"Horta-Guinardó",37,"el Carmel","1 espanyol",3870
2020,7,"Horta-Guinardó",38,"la Teixonera","1 espanyol",1512
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","1 espanyol",978
2020,7,"Horta-Guinardó",40,"Montbau","1 espanyol",754
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","1 espanyol",710
